,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.4,0.043071340184444855,0.040405797018474583,-0.03831970818463553,0.017216965707648482,0.043868811434646798,0.070685122202335693,0.12248258686754719,0.0010820340104017675
v_Intercept_subj.5,-0.06073462026465986,0.04849394078301162,-0.15602030841731956,-0.093444794596669656,-0.061560995638537563,-0.027689691881343709,0.036104210580797103,0.001276152016289818
v_Intercept_subj.6,0.048759018434920344,0.045714570633755204,-0.045055332048037675,0.019311626257690007,0.049608189169258653,0.078715710655640383,0.13652704419372785,0.0012995100869205353
v_Intercept_subj.7,0.22719259096179001,0.052540711451420884,0.12928095702241338,0.19200777663397134,0.22607940824727368,0.26242882548842478,0.3350814287664825,0.0014107100579273826
v_Intercept_subj.8,-0.011035655330979069,0.048263929675903892,-0.10622869988685942,-0.044144599930179176,-0.010105269930940297,0.02353557947358717,0.080012013028400414,0.0013279141961222824
v_Intercept_subj.9,0.065776268100236096,0.039027552206917407,-0.0078668172295947095,0.0382210917723185,0.066591527431545533,0.091875193342170786,0.14284995880380699,0.0011038410914430085
v_Intercept_subj.10,0.017154943658781525,0.041267418629712234,-0.061272245956367752,-0.012223512632251229,0.017357634622555466,0.04560419271919279,0.097458656708939495,0.0010713250886312308
v_Intercept_subj.11,0.22462669253038758,0.052908007383300586,0.11803154863650107,0.18928664655143534,0.22420312498368644,0.26110528934206895,0.32645880142521094,0.001584329360829578
v_Intercept_subj.12,0.032044543135222973,0.054526703453853693,-0.072061587972762603,-0.0053110073028203308,0.032321858339082479,0.069091561051070449,0.1392797620271653,0.0014966572222893612
v_Intercept_subj.13,-0.037643698068535701,0.051544897215928323,-0.13738699080232258,-0.071773667496298099,-0.037103805909145096,-0.0032748234431038969,0.066160576553278921,0.0014013828171372958
v_Intercept_subj.14,-0.15202948513310996,0.045648563147888135,-0.24040642994704553,-0.18144472852712351,-0.15206791104955555,-0.12224493710947885,-0.06415912515865993,0.001286493607378544
v_Intercept_subj.15,-0.090606084981440724,0.050116475729919209,-0.1930144503560593,-0.12337968884098426,-0.088780974295693024,-0.057267215606885191,0.0087897953076847002,0.001530842390723233
v_Intercept_subj.16,0.20958413024056924,0.044433288870824712,0.12285705998888305,0.17859120623509178,0.20947071572418885,0.23947021156547088,0.29864739585149874,0.0013174560119591726
v_Intercept_subj.17,0.089692393254705002,0.066231713402219242,-0.04003131459220674,0.045998862220546853,0.089925893411443733,0.13505943974458851,0.21767113474923269,0.0018797194019926889
v_Intercept_subj.18,0.026337800942733271,0.041120308068348065,-0.0535541996365511,-0.00087622557187189143,0.0266393464138844,0.053599734607762912,0.10655793009325103,0.0011640453588405157
v_Intercept_subj.19,-0.02086423597968589,0.038095509547974957,-0.096356030178487401,-0.04648498380049796,-0.019917037791344031,0.0057609846998363801,0.04937913853774225,0.0011576065352144234
v_Intercept_subj.20,0.076344892770734044,0.0412057810959051,-0.0044008787358028462,0.04914051329288241,0.07625719557084136,0.10465447810477899,0.1546424394814207,0.0010540717144091169
v_Intercept_subj.21,0.020563296638671725,0.041223872980576705,-0.059291788310102608,-0.0076120659854480785,0.021578741127733794,0.048657769891032251,0.09965431358737277,0.0011698754523329147
v_Intercept_subj.22,0.21055450553718114,0.045528901829922384,0.11878507226409288,0.17993820586931292,0.21125969367482608,0.24245221659634034,0.29950944234987004,0.0012754363888345709
v_Intercept_subj.23,0.047361306352764268,0.040936539008726257,-0.031193205860506112,0.019847647121986445,0.046861215681226941,0.075004932868475538,0.12985068324476789,0.00098253914091801418
v_Intercept_subj.24,0.024899414829657688,0.044054436355597131,-0.060376389144085607,-0.0047080662548713847,0.023938545636125096,0.053934701684353284,0.11231540468595512,0.001426951303426606
v_Intercept_subj.25,0.0045474638995328838,0.040870715501779883,-0.076371318871712973,-0.023534123700455822,0.0042727016869578242,0.03166966903160167,0.087238302117276831,0.0012957610788844362
v_Intercept_subj.26,-0.050305138371414329,0.047088875232526271,-0.14504394961542053,-0.08162317724465723,-0.049861938794232757,-0.019272450267188011,0.042577933195194685,0.0012965802225644969
v_Intercept_subj.27,-0.097152810511163049,0.052467673526310661,-0.1972967000752808,-0.13211958162362497,-0.097458893360141255,-0.061951475685043639,0.010030214299064644,0.0014917392414435355
v_Intercept_subj.28,-0.020872473983997074,0.046489884139327413,-0.10955335019067566,-0.052897853430638977,-0.021278642970159037,0.0096966544178071767,0.073941441764370244,0.0010899029758795393
v_Intercept_subj.29,0.17926785499685166,0.043942741968281934,0.093343809834997349,0.15072254443735048,0.18010434740823683,0.20677752732267674,0.2665528068118066,0.0011449194103555869
v_Intercept_subj.30,-0.11176509822220861,0.044999367725885663,-0.20240396426511248,-0.1411785655218844,-0.11277546812323561,-0.080364287814414723,-0.025724598424609918,0.0012829214819110846
v_Intercept_subj.31,-0.078961581555965388,0.043176464937849136,-0.16174128891554701,-0.10877919889279027,-0.078946957659745035,-0.049240928177313723,0.0078035036496477,0.0012280657296756523
v_face_mult_01,0.28030157694035479,0.035747827313926103,0.21132301709433188,0.25505901934899505,0.28088783208359996,0.30558130293916347,0.34798870930644937,0.00072277745908122374
v_house_mult_01,0.28830266716860464,0.036224554616716351,0.21815934741636409,0.26383618694065486,0.28844704480214911,0.31312575171059687,0.35946972394254517,0.00067401280997513122
v_face_mult_05,0.41677101974394715,0.035856815820973671,0.34649010298779997,0.39226877762962703,0.41686789814429226,0.44029480078464395,0.4901682741035388,0.0007955885310288438
v_house_mult_05,0.38530514737298743,0.034560839346853833,0.31529954864828458,0.36261348493754603,0.3857908389216857,0.4078000948219983,0.45440775693122248,0.00071000201210701596
v_face_mult_1,0.84345757507870167,0.020433920315716819,0.80410753539833058,0.82992267093024752,0.84296088106570954,0.85732812933004876,0.88307002601653117,0.00052155405519067237
v_house_mult_1,0.74614914258985321,0.020983105238711098,0.70623701749452938,0.73212061370930459,0.7464558189146292,0.76043594152582505,0.78727737016415911,0.00054439907032115199
v_face_mult_2,1.0455397541954161,0.038921018133055894,0.97024765894341358,1.0187608363499843,1.0451401375995175,1.0721612994090615,1.1216729875885314,0.00087859396901080573
v_house_mult_2,0.83205342638467228,0.040036903684739465,0.75418859956523299,0.80548033203446834,0.83141185599183887,0.8596575084722804,0.91110482619243305,0.00093115381264834987
v_face_mult_3,1.1477883492934373,0.04063052678477605,1.0684647408419008,1.1207496339013721,1.147444724528518,1.1754013514163584,1.2275909946693806,0.00084547220905834886
v_house_mult_3,1.0251790326542765,0.039427620242599132,0.94827311296765482,0.99860134221137364,1.0253485011469987,1.051522533979214,1.1026166990760815,0.00091137841553988355
v_face_mult_10,1.3200219950691596,0.03828436945965398,1.2441753924922387,1.2939657405084544,1.3200382254657008,1.345880357838624,1.3945089430748254,0.00089439905345762693
v_house_mult_10,1.1854345862825137,0.03653493646236141,1.1107489465346847,1.1615815414440287,1.1846964400163305,1.209792632981773,1.2592592855028961,0.00071557586910248332
a_Intercept,3.4369396605327469,0.10873116653725011,3.2293332761072673,3.3636371201463704,3.4369566703509684,3.5070201440360793,3.6639256451934843,0.0029739040067956555
a_Intercept_std,0.58968233772087519,0.083737475986692664,0.45104887323333631,0.52817538078598147,0.5795309266699209,0.64369585816928465,0.77623089469765549,0.0019907139508837479
a_Intercept_subj.1,3.0193655514382733,0.094825586891835623,2.8386428553428238,2.9568089351347924,3.0151725799408138,3.081293536061759,3.2054255017014954,0.002761406268834022
a_Intercept_subj.2,3.009998107162192,0.09552968448752705,2.8246399309294343,2.9435335164621157,3.0083122643703124,3.0740354946653232,3.197825012001938,0.0028561904172964931
a_Intercept_subj.3,4.2487300120358187,0.14695889840060578,3.9798296598728347,4.1443400319045658,4.2457248128823615,4.349982764290961,4.5589793248707249,0.0043735231257965987
a_Intercept_subj.4,4.3269951053336726,0.14971437299094098,4.0464327932874022,4.2228771086298504,4.3239921821633667,4.4226581191816345,4.6408043478192376,0.0048060291329588885
a_Intercept_subj.5,3.2056564950678581,0.098628437546346481,3.0160744801642565,3.1396738551257877,3.2032362695007919,3.2717284158433042,3.4019213945545794,0.0029270278221965257
a_Intercept_subj.6,3.4957665272502609,0.11068062012831084,3.3009106318022186,3.416964457728684,3.4898670850769751,3.5674423358484226,3.7304327700796764,0.0036734729388637243
a_Intercept_subj.7,2.7715388434469825,0.096018816401771054,2.5907813065707259,2.7049285256413946,2.7719019082170555,2.8304899528652259,2.9750386601445733,0.0031406647604932275
a_Intercept_subj.8,3.0996384227722213,0.097775749559228436,2.9217619079228019,3.034492213137626,3.0939403086855579,3.1612985642323808,3.3084465254957527,0.0029739945831749786
a_Intercept_subj.9,4.2651280705399151,0.13976751634245019,4.0001191590046732,4.1672292371148192,4.2616542105952444,4.3604009979601503,4.5442987867514821,0.0044923270854906484
a_Intercept_subj.10,3.7361838260831974,0.12712123708599801,3.4988792128851385,3.6462015180623264,3.7358073062729709,3.8230181715763729,3.9934143117628995,0.0039931699241742124
a_Intercept_subj.11,2.9401279184440172,0.089958360857798056,2.7706003605576659,2.877317694348863,2.9403667870028203,2.9994649263272537,3.1235632609946493,0.0026055364188791305
a_Intercept_subj.12,2.6766115761892699,0.081314428013025492,2.5242985200644257,2.6213417422429335,2.6752534509830315,2.730689250602937,2.8446774142041629,0.0024437758685809659
a_Intercept_subj.13,2.9059694873651485,0.091219658516751512,2.7312348748221131,2.8440674019962557,2.9050634653062981,2.9669060051893648,3.0969321435842625,0.0029903381471091195
a_Intercept_subj.14,3.1372894886809535,0.10316170537902293,2.9380117574101341,3.0661075602874757,3.1365415662644835,3.2056108542937629,3.3474871692965626,0.0034561001013771958
a_Intercept_subj.15,3.0571098636306382,0.095936489323933574,2.8796597987904557,2.9893399533136922,3.054544312869051,3.12224497428311,3.2487246322371082,0.0027865319160490891
a_Intercept_subj.16,3.6385871471249129,0.11605389662875364,3.4221108271625233,3.5590755309544369,3.6356653309888993,3.7138752077735004,3.8805717065796017,0.003635792405391673
a_Intercept_subj.17,1.9827848654095155,0.058770358011047914,1.8647811664356315,1.9441486711831903,1.9835501314044128,2.0225406382940214,2.1022086921229786,0.0017210674410419896
a_Intercept_subj.18,4.0602111963882574,0.1211586620439552,3.8337837313123782,3.9789005699125526,4.0568335290458384,4.1345614243658169,4.3137629108702953,0.0033782489936422314
a_Intercept_subj.19,4.1923495350839461,0.13829960593436502,3.9300436989111236,4.0958421507670089,4.1894913669371618,4.2865003958959287,4.4686955067913576,0.0045879710889571573
a_Intercept_subj.20,3.8224961548067253,0.12445197059681434,3.5832455012325033,3.7356842802407311,3.8259112314913062,3.9073413099723089,4.0594403462338073,0.0041160803501023024
a_Intercept_subj.21,3.7353132136571259,0.12799167050268864,3.4923920646426243,3.6457137425232458,3.731719720529735,3.8180839869958514,4.0044568254561721,0.0036434321007445848
a_Intercept_subj.22,3.1832602138857236,0.10162227341606044,2.9931956031210247,3.1114746214511739,3.1779966721443835,3.2526930828716676,3.3947086196887004,0.003243184892672845
a_Intercept_subj.23,3.942463319154395,0.12766118584838484,3.6934678898710018,3.8583280609419122,3.9410208547446675,4.0232190587714971,4.202637337058734,0.0038753269784554734
a_Intercept_subj.24,3.4398723542292191,0.10666984856233425,3.2406711255622223,3.3672825094959946,3.4386582446427116,3.5113910848621765,3.6476350858547608,0.003495705313670828
a_Intercept_subj.25,4.0587859806359283,0.13439124678772496,3.8043713242987178,3.9690573973695695,4.0547117464524698,4.1507473533744284,4.3297606991308735,0.0045635838252300834
a_Intercept_subj.26,3.2980663347269643,0.098906607995934412,3.1147187218565242,3.230823651519688,3.295511816539233,3.3613547795499268,3.5031566767150846,0.0027004817291336183
a_Intercept_subj.27,2.928918868455074,0.087352230763406633,2.7616479504617124,2.8687913615839378,2.9298348134597898,2.9866612436425708,3.1037427629310388,0.0024768607722864618
a_Intercept_subj.28,3.3893944560285418,0.10622189886608008,3.1849819157791042,3.3157592612962494,3.3895762795991944,3.4604341815022805,3.601107342385033,0.0032833963769713309
a_Intercept_subj.29,3.6453977332158245,0.13070103536010771,3.3945131987665533,3.5549234819850613,3.6426988755990708,3.7331291981026125,3.9090577468935757,0.004394347056673375
a_Intercept_subj.30,3.2457692331646868,0.10432057818541239,3.0489058092050429,3.1764239317426073,3.2423495684378705,3.3145458783673702,3.458282149415818,0.0033803882125672674
a_Intercept_subj.31,4.0103180377079282,0.13642442925238854,3.7621140325635469,3.9132079793815859,4.0094221810764745,4.1025970859227101,4.2852989621404074,0.0045413245536966565
a_C(mult_num)[T.1],0.0084295423920164106,0.044292040681029266,-0.076991856711655468,-0.021283499738476291,0.0075944767727747775,0.037282096016742525,0.098101102328773615,0.0016727626057819484
a_C(mult_num)[T.2],0.060008136257724574,0.037674041138119958,-0.017376835680156445,0.035416434957106877,0.059846127374679273,0.085571447308261481,0.13123796670039881,0.0016488321463283353
t_Intercept,0.52488204280558837,0.067880530720601046,0.35541596126763941,0.49178269633498767,0.53236969514906007,0.56899034457200348,0.63239072284925002,0.0018582832339780826
t_Intercept_std,0.28181809073128972,0.056913127560863738,0.20120356152998942,0.24313017008883742,0.2697528926147188,0.30754650981837173,0.42835924453763774,0.0017744303323076731
t_Intercept_subj.1,0.72748885182159484,0.024675575270484952,0.67366587794125599,0.71186529785040964,0.72957036858538882,0.74559941720368483,0.76938507587179383,0.00068149711757989491
t_Intercept_subj.2,0.73981212135141927,0.027170582115362704,0.67954654932343028,0.72343864714808837,0.74192710224520608,0.75851176193993752,0.78907121766339183,0.00075175906392487457
t_Intercept_subj.3,0.19664747180818512,0.047503338617266744,0.09740694155937149,0.1654863956390546,0.19894605015549729,0.23145198798732425,0.28146712884087421,0.0015706701792357069
t_Intercept_subj.4,0.96042325818006835,0.056801086850668613,0.84197604656395664,0.92429162261014475,0.96457326619642769,1.0014068575324058,1.0590327629199447,0.0018113531340130545
t_Intercept_subj.5,0.37463560106100119,0.028602823454978485,0.31294982257018672,0.35622394034133781,0.37726887952654814,0.39505820511436385,0.42403022680390906,0.00082680709280210393
t_Intercept_subj.6,0.39689377658028546,0.037693237019672796,0.31665511010745245,0.37209175770681702,0.4001828924641499,0.42319681343337856,0.46393224951391576,0.00130722672657315
t_Intercept_subj.7,0.50968338617432574,0.026512743318293987,0.45164962611475423,0.49296991850368499,0.51078601113035504,0.5283005623125836,0.55777450370551807,0.00073958302934160861
t_Intercept_subj.8,0.65232241997424689,0.03022631928139476,0.58865501899722927,0.63324576641044394,0.65438932274032691,0.67370804945103979,0.70535681751746215,0.0008668772628349624
t_Intercept_subj.9,0.2995153853743785,0.05049349872437571,0.18863206965896792,0.26728993515393845,0.30335598574901784,0.33522393593891986,0.38825787575237009,0.0015460188620090212
t_Intercept_subj.10,0.71581988924364537,0.046855205820414539,0.61604889559112219,0.68546260427384931,0.71978807315080129,0.74851602173344278,0.79649321747137081,0.0014128030480587603
t_Intercept_subj.11,0.56684304609684699,0.022459813968445663,0.51858761981431556,0.55246114630291687,0.56885953221809671,0.58326816193873976,0.60521218344050309,0.00057676856507486273
t_Intercept_subj.12,0.5746296867952404,0.020656255092167782,0.53072850508861735,0.56097308674019108,0.57644656756880663,0.58968408448029919,0.61014249720491387,0.00056133416642059858
t_Intercept_subj.13,0.51832392264064941,0.022178740739514907,0.47050968411554217,0.50489692322735524,0.52012492470622207,0.53434683671777516,0.55544232309188657,0.00065417064663484076
t_Intercept_subj.14,0.59658243184836235,0.034612326544468074,0.5263164750506284,0.57402820568412793,0.59819611522471194,0.62058391805870827,0.65773460966220476,0.0011073587022201038
t_Intercept_subj.15,1.0205879890226448,0.026712704302530949,0.96298013292812989,1.0031129796410387,1.0229691736282442,1.0395675499742498,1.0657440875575068,0.0008048157724804963
t_Intercept_subj.16,0.33354406348380583,0.036444781206869642,0.25719055602878649,0.31063857866109201,0.33419147095465251,0.35850648910533012,0.40248426248645597,0.0011328419840123008
t_Intercept_subj.17,0.0023133862040568419,0.0012712572288699532,0.0010328994774167206,0.0013748014856663853,0.0019204513560256444,0.0028453130155118318,0.0057997146223652185,3.8587723156576452e-05
t_Intercept_subj.18,0.66598415286533397,0.03804650277721041,0.58386088231848765,0.64290564943676209,0.66964337596912371,0.69269740147672043,0.73074750105877895,0.0010634559043545409
t_Intercept_subj.19,0.21271230248319681,0.05211049713629385,0.10588767405907532,0.17824985197654211,0.21708244713870062,0.24894466269702809,0.30692430846362806,0.0017252870435137374
t_Intercept_subj.20,0.50670275837448686,0.041834483449079189,0.41760778831515377,0.4794119071153351,0.50910171124316661,0.5352686599469435,0.58354309767670876,0.0012435689037446683
t_Intercept_subj.21,0.64859832449682642,0.046368129241689052,0.55432884163585083,0.61803350092305542,0.65251217826298014,0.68201270390536772,0.7306221463551037,0.0013473105980903795
t_Intercept_subj.22,0.51368792717739642,0.029451082086628059,0.45183968588811535,0.49513830239369738,0.51521238273330827,0.53408861734748303,0.5656750280068138,0.00084764445397458464
t_Intercept_subj.23,0.47042751117664994,0.040642696203406818,0.38586918519365543,0.44382597447889022,0.47348754762022299,0.50035034484173924,0.53962491972873217,0.0011935384357131568
t_Intercept_subj.24,0.99571306765445888,0.033722187662787548,0.92222439339986395,0.97464812141160939,0.9979342427138721,1.0193471609026581,1.0539900734704406,0.00098759124292292647
t_Intercept_subj.25,0.17947821415417595,0.047639857882032781,0.085785856734019325,0.14900916353927668,0.1814936471057973,0.21140413463466307,0.26780461769204833,0.0015233421011026245
t_Intercept_subj.26,0.51928039053094066,0.022753810296057341,0.47024636032625622,0.50549873262233092,0.52115491192438312,0.53568184754294024,0.55758459479293021,0.00059780676958205606
t_Intercept_subj.27,0.43493291960597635,0.019151285564124737,0.39164456146876347,0.42274728091780267,0.43685357793335428,0.44870782409609594,0.46753204778774543,0.00052512951452044041
t_Intercept_subj.28,0.82732992136517258,0.031376102671102093,0.76047719439302963,0.8066521880862908,0.8293605089167414,0.85017525960598306,0.88200719222002733,0.00085421567413323531
t_Intercept_subj.29,0.62935692152210554,0.047407722575245247,0.53368835218447574,0.59788225256221705,0.63212486473754126,0.66214125535322166,0.71448088258215769,0.0015815206752280507
t_Intercept_subj.30,0.76312302372969376,0.034132482677631991,0.69106721895591205,0.74095215942796666,0.76549911633899803,0.7872900482116767,0.82553887493096978,0.0011434165917488959
t_Intercept_subj.31,0.58244040911516426,0.045088333372632385,0.48736368146775005,0.55289962648955882,0.58556217073234795,0.61389949432104907,0.66509774660628818,0.0014856481109531317
t_fix_num,0.12226539876763785,0.00075999661384063965,0.12067746675318669,0.12174587382242429,0.1223187022437809,0.12282537423387251,0.12361415206186509,2.2250558954837607e-05
