"","correct","earnings","trial","face_val","house_val","house_mult","face_mult","summed_val","image_list","key_entry_list","rt_list","participant","rt","total_fix_face_0","total_fix_house_1","first_image","last_image","final_earnings","abs_diff","fix_num","face_val_total","house_val_total","first_val","second_val","first_mult","second_mult","1_fixation","2_fixation","3_fixation","4_fixation","5_fixation","6_fixation","7_fixation","8_fixation","9_fixation","10_fixation","11_fixation","12_fixation","13_fixation","14_fixation","15_fixation","mean_fix","choice","summedVal","subject","absSummedVal","swapAmount","firstMult","firstVal","secondMult","secondVal","faceTotal","houseTotal","total_0_face","total_1_house"
"4562",1,44.5,62,1,1,1,3,4,"[1, 0]","['space', 'f']","[1.0335583360665623, 2.4334131808955135]",92,2.43341318089551,1.39985484482895,1.03355833606656,0,1,171.75,0,2,3,1,3,1,3,1,1.03355833606656,1.39985484482895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,4,92,4,2,3,3,1,1,3,1,1.39985484482895,1.03355833606656
"4563",1,44.5,63,0.25,-0.75,1,1,-0.5,"[0, 1]","['space', 'j']","[1.1169254228643695, 2.3002307454044058]",92,2.30023074540441,1.11692542286437,1.18330532254004,1,0,171.75,1,2,0.25,-0.75,-0.75,0.25,1,1,1.11692542286437,1.18330532254004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-0.5,92,0.5,2,1,-0.75,1,0.25,0.25,-0.75,1.11692542286437,1.18330532254004
"4564",1,45.75,64,0.25,1,1,1,1.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.7500948457090999, 1.8502376182823355, 2.1167758690535265, 2.433579229615134]",92,2.43357922961513,1.01663309648029,1.41694613313484,1,0,171.75,0.75,4,0.25,1,1,0.25,1,1,0.7500948457091,1.10014277257324,0.266538250771191,0.316803360561607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.25,92,1.25,4,1,1,1,0.25,0.25,1,1.01663309648029,1.41694613313484
"4565",1,48,65,1,0.25,1,2,2.25,"[0, 1, 0]","['space', 'space', 'f']","[0.650243849690014, 4.283547064547747, 6.116842581781384]",92,6.11684258178138,2.48353936692365,3.63330321485773,0,0,171.75,0.75,3,2,0.25,2,0.25,2,1,0.650243849690014,3.63330321485773,1.83329551723364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,2.25,92,2.25,3,2,2,1,0.25,2,0.25,2.48353936692365,3.63330321485773
"4566",1,50.25,66,1,-0.75,1,3,2.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.733603605420285, 1.5167714704111859, 2.3834072244026174, 3.433404017059729]",92,3.43340401705973,1.60023935941172,1.83316465764801,1,0,171.75,1.75,4,3,-0.75,-0.75,3,1,3,0.733603605420285,0.783167864990901,0.866635753991432,1.04999679265711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,2.25,92,2.25,4,1,-0.75,3,3,3,-0.75,1.60023935941172,1.83316465764801
"4567",1,53.25,67,0,1,3,2,3,"[1, 0]","['space', 'f']","[1.3000932878567255, 2.533560352112545]",92,2.53356035211254,1.23346706425582,1.30009328785673,0,1,171.75,1,2,0,3,0,3,2,3,1.30009328785673,1.23346706425582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,3,92,3,2,2,0,3,3,0,3,1.23346706425582,1.30009328785673
"4569",1,58.75,69,1,0.5,2,3,4,"[1, 0]","['space', 'f']","[4.400232761448933, 5.450216358180114]",92,5.45021635818011,1.04998359673118,4.40023276144893,0,1,171.75,0.5,2,3,1,3,1,3,2,4.40023276144893,1.04998359673118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,4,92,4,2,3,3,2,1,3,1,1.04998359673118,4.40023276144893
"4570",1,60.25,70,1,0.5,1,1,1.5,"[0, 1]","['space', 'f']","[2.6835712570755277, 4.033410248468499]",92,4.0334102484685,2.68357125707553,1.34983899139297,1,0,171.75,0.5,2,1,0.5,0.5,1,1,1,2.68357125707553,1.34983899139297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.5,92,1.5,2,1,0.5,1,1,1,0.5,2.68357125707553,1.34983899139297
"4571",1,60.25,71,-0.5,0,2,3,-1.5,"[1, 0]","['space', 'j']","[0.8339190246751969, 2.4334260102677945]",92,2.43342601026779,1.5995069855926,0.833919024675197,0,1,171.75,0.5,2,-1.5,0,-1.5,0,3,2,0.833919024675197,1.5995069855926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.5,92,1.5,2,3,-1.5,2,0,-1.5,0,1.5995069855926,0.833919024675197
"4572",1,60.75,72,0.25,-0.25,1,3,0.5,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']","[1.0500920965569094, 2.5668994892075716, 3.833556136745756, 4.633547706016543, 5.716720519480077, 6.60005205059133, 6.983523421849895]",92,6.9835234218499,3.78339292881719,3.2001304930327,0,0,171.75,0.5,7,0.75,-0.25,0.75,-0.25,3,1,1.05009209655691,1.51680739265066,1.26665664753818,0.799991569270787,1.08317281346353,0.883331531111253,0.383471371258565,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.5,92,0.5,7,3,0.75,1,-0.25,0.75,-0.25,3.78339292881719,3.2001304930327
"4573",1,60.75,73,0.75,-1,2,1,-1.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[0.7168927996062848, 2.2834099735518976, 2.6334106150206935, 2.833567499903438]",92,2.83356749990344,1.76667405882836,1.06689344107508,0,1,171.75,1.75,4,0.75,-2,0.75,-2,1,2,0.716892799606285,1.56651717394561,0.350000641468796,0.200156884882745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.25,92,1.25,4,1,0.75,2,-2,0.75,-2,1.76667405882836,1.06689344107508
"4574",1,60.75,74,-0.75,0.25,1,2,-1.25,"[1, 0, 1]","['space', 'space', 'j']","[0.733432791506857, 3.2337881650892086, 4.316727850549796]",92,4.3167278505498,2.50035537358235,1.81637247696744,1,1,171.75,1,3,-1.5,0.25,0.25,-1.5,1,2,0.733432791506857,2.50035537358235,1.08293968546059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.25,92,1.25,3,1,0.25,2,-1.5,-1.5,0.25,2.50035537358235,1.81637247696744
"4575",1,61.5,75,0.25,0.25,2,1,0.75,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']","[1.0169391686195013, 4.150050859292605, 5.150207011067323, 5.716718686711829, 7.583517923547333]",92,7.58351792354733,3.69962336631761,3.88389455722972,1,1,171.75,0,5,0.25,0.5,0.5,0.25,2,1,1.0169391686195,3.1331116906731,1.00015615177472,0.566511675644506,1.8667992368355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.75,92,0.75,5,2,0.5,1,0.25,0.25,0.5,3.69962336631761,3.88389455722972
"4576",1,61.5,76,0.75,-0.5,2,1,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[2.30023880958106, 4.066754517312802, 5.6002320283423614, 7.433371027247631]",92,7.43337102724763,3.59965470663701,3.83371632061062,0,1,171.75,1.25,4,0.75,-1,0.75,-1,1,2,2.30023880958106,1.76651570773174,1.53347751102956,1.83313899890527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-0.25,92,0.25,4,1,0.75,2,-1,0.75,-1,3.59965470663701,3.83371632061062
"4577",1,62,77,0.75,-0.25,1,1,0.5,"[0, 1]","['space', 'f']","[1.00025951985117, 2.4169168088574224]",92,2.41691680885742,1.00025951985117,1.41665728900625,1,0,171.75,1,2,0.75,-0.25,-0.25,0.75,1,1,1.00025951985117,1.41665728900625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.5,92,0.5,2,1,-0.25,1,0.75,0.75,-0.25,1.00025951985117,1.41665728900625
"4578",1,63.25,78,0.5,-0.25,1,3,1.25,"[1, 0]","['space', 'f']","[0.4001396568692144, 2.3336102033827046]",92,2.3336102033827,1.93347054651349,0.400139656869214,0,1,171.75,0.75,2,1.5,-0.25,1.5,-0.25,3,1,0.400139656869214,1.93347054651349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.25,92,1.25,2,3,1.5,1,-0.25,1.5,-0.25,1.93347054651349,0.400139656869214
"4579",1,63.25,79,0.75,-1,1,1,-0.25,"[1, 0]","['space', 'j']","[0.8334421386189206, 2.5167315160833823]",92,2.51673151608338,1.68328937746446,0.833442138618921,0,1,171.75,1.75,2,0.75,-1,0.75,-1,1,1,0.833442138618921,1.68328937746446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-0.25,92,0.25,2,1,0.75,1,-1,0.75,-1,1.68328937746446,0.833442138618921
"4580",1,63.5,80,1,-0.75,1,1,0.25,"[0, 1]","['space', 'f']","[1.1000613977048488, 2.4502013294895733]",92,2.45020132948957,1.10006139770485,1.35013993178472,1,0,171.75,1.75,2,1,-0.75,-0.75,1,1,1,1.10006139770485,1.35013993178472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,-0.75,1,1,1,-0.75,1.10006139770485,1.35013993178472
"4581",1,63.5,81,-0.25,0.5,1,2,0,"[1, 0]","['space', 'f']","[1.1835978322033043, 5.467119604561958]",92,5.46711960456196,4.28352177235865,1.1835978322033,0,1,171.75,0.75,2,-0.5,0.5,-0.5,0.5,2,1,1.1835978322033,4.28352177235865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0,92,0,2,2,-0.5,1,0.5,-0.5,0.5,4.28352177235865,1.1835978322033
"4582",1,63.75,82,0,0.25,1,3,0.25,"[0, 1]","['space', 'f']","[1.1667396718967211, 4.183571440353262]",92,4.18357144035326,1.16673967189672,3.01683176845654,1,0,171.75,0.25,2,0,0.25,0.25,0,1,3,1.16673967189672,3.01683176845654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,0.25,3,0,0,0.25,1.16673967189672,3.01683176845654
"4584",1,63.75,84,-0.25,0.5,1,2,0,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']","[1.6335751975257153, 2.800077342779332, 3.750237801557887, 5.033523146934385, 5.983511692138563, 7.583515724227254]",92,7.58351572422725,4.04979152271881,3.53372420150845,0,1,171.75,0.75,6,-0.5,0.5,-0.5,0.5,2,1,1.63357519752572,1.16650214525362,0.950160458778555,1.2832853453765,0.949988545204178,1.60000403208869,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0,92,0,6,2,-0.5,1,0.5,-0.5,0.5,4.04979152271881,3.53372420150845
"4585",1,63.75,85,-0.75,-0.5,3,3,-3.75,"[0, 1]","['space', 'j']","[4.950078717356519, 6.100222314675193]",92,6.10022231467519,4.95007871735652,1.15014359731867,1,0,171.75,0.25,2,-2.25,-1.5,-1.5,-2.25,3,3,4.95007871735652,1.15014359731867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-3.75,92,3.75,2,3,-1.5,3,-2.25,-2.25,-1.5,4.95007871735652,1.15014359731867
"4586",1,64,86,-0.25,0.5,1,1,0.25,"[1, 0]","['space', 'f']","[0.7002380764733971, 2.7167513099702774]",92,2.71675130997028,2.01651323349688,0.700238076473397,0,1,171.75,0.75,2,-0.25,0.5,-0.25,0.5,1,1,0.700238076473397,2.01651323349688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,-0.25,1,0.5,-0.25,0.5,2.01651323349688,0.700238076473397
"4587",1,64,87,0,-0.75,1,1,-0.75,"[0, 1]","['space', 'j']","[0.7001002523720672, 1.550089713960915]",92,1.55008971396092,0.700100252372067,0.849989461588848,1,0,171.75,0.75,2,0,-0.75,-0.75,0,1,1,0.700100252372067,0.849989461588848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-0.75,92,0.75,2,1,-0.75,1,0,0,-0.75,0.700100252372067,0.849989461588848
"4588",1,64,88,-0.5,-1,1,1,-1.5,"[1, 0]","['space', 'j']","[0.850096128644509, 2.3000804584844445]",92,2.30008045848444,1.44998432983994,0.850096128644509,0,1,171.75,0.5,2,-0.5,-1,-0.5,-1,1,1,0.850096128644509,1.44998432983994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.5,92,1.5,2,1,-0.5,1,-1,-0.5,-1,1.44998432983994,0.850096128644509
"4589",1,65.25,89,0.5,0.75,1,1,1.25,"[1, 0]","['space', 'f']","[1.2667651473639125, 3.3167421461330377]",92,3.31674214613304,2.04997699876913,1.26676514736391,0,1,171.75,0.25,2,0.5,0.75,0.5,0.75,1,1,1.26676514736391,2.04997699876913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.25,92,1.25,2,1,0.5,1,0.75,0.5,0.75,2.04997699876913,1.26676514736391
"4590",1,65.5,90,-0.25,0.5,1,1,0.25,"[1, 0]","['space', 'f']","[0.9835798710828385, 3.2171979553640995]",92,3.2171979553641,2.23361808428126,0.983579871082839,0,1,171.75,0.75,2,-0.25,0.5,-0.25,0.5,1,1,0.983579871082839,2.23361808428126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,-0.25,1,0.5,-0.25,0.5,2.23361808428126,0.983579871082839
"4591",1,65.75,91,0.75,-0.5,1,1,0.25,"[1, 0]","['space', 'f']","[1.2169289051234955, 3.283387980345651]",92,3.28338798034565,2.06645907522216,1.2169289051235,0,1,171.75,1.25,2,0.75,-0.5,0.75,-0.5,1,1,1.2169289051235,2.06645907522216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,0.75,1,-0.5,0.75,-0.5,2.06645907522216,1.2169289051235
"4592",1,66,92,0.75,-0.5,1,1,0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[0.7002575038077339, 3.1500717528415407, 3.600213334115324, 3.8668758465100836]",92,3.86687584651008,2.71647676142857,1.15039908508152,0,1,171.75,1.25,4,0.75,-0.5,0.75,-0.5,1,1,0.700257503807734,2.44981424903381,0.450141581273783,0.26666251239476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,4,1,0.75,1,-0.5,0.75,-0.5,2.71647676142857,1.15039908508152
"4593",1,66,93,0.75,-1,2,1,-1.25,"[0, 1]","['space', 'j']","[0.7667623982124496, 1.8500887975751539]",92,1.85008879757515,0.76676239821245,1.0833263993627,1,0,171.75,1.75,2,0.75,-2,-2,0.75,2,1,0.76676239821245,1.0833263993627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.25,92,1.25,2,2,-2,1,0.75,0.75,-2,0.76676239821245,1.0833263993627
"4594",1,66,94,0.75,-0.75,1,1,0,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']","[0.16676643030041305, 1.8003082714621996, 2.933570249053446, 4.150069186965993, 4.533546423079315]",92,4.53354642307931,1.68350564400498,2.85004077907433,0,0,171.75,1.5,5,0.75,-0.75,0.75,-0.75,1,1,0.166766430300413,1.63354184116179,1.13326197759125,1.21649893791255,0.383477236113322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0,92,0,5,1,0.75,1,-0.75,0.75,-0.75,1.68350564400498,2.85004077907433
"4595",1,67.5,95,-0.5,1,2,1,1.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.8002749150964519, 2.666908103214155, 3.4500635053864244, 3.7168858350905793]",92,3.71688583509058,1.58343031726872,2.13345551782186,1,0,171.75,1.5,4,-0.5,2,2,-0.5,2,1,0.800274915096452,1.8666331881177,0.78315540217227,0.266822329704155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.5,92,1.5,4,2,2,1,-0.5,-0.5,2,1.58343031726872,2.13345551782186
"4596",1,67.5,96,-0.75,-0.25,1,2,-1.75,"[1, 0, 1]","['space', 'space', 'j']","[0.7169133266015706, 1.7502286377221026, 2.283391279326679]",92,2.28339127932668,1.03331531112053,1.25007596820615,1,1,171.75,0.5,3,-1.5,-0.25,-0.25,-1.5,1,2,0.716913326601571,1.03331531112053,0.533162641604576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.75,92,1.75,3,1,-0.25,2,-1.5,-1.5,-0.25,1.03331531112053,1.25007596820615
"4597",1,68.5,97,1,0,1,1,1,"[1, 0]","['space', 'f']","[0.733433891165987, 2.4668776792768767]",92,2.46687767927688,1.73344378811089,0.733433891165987,0,1,171.75,1,2,1,0,1,0,1,1,0.733433891165987,1.73344378811089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1,92,1,2,1,1,1,0,1,0,1.73344378811089,0.733433891165987
"4598",1,68.5,98,-0.25,-0.5,2,2,-1.5,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']","[1.0335993900553149, 1.8335909593261022, 4.233413180896605, 5.266749019012423, 5.700212784286123, 6.200070011711432]",92,6.20007001171143,3.86688537689952,2.33318463481191,1,0,171.75,0.25,6,-0.5,-1,-1,-0.5,2,2,1.03359939005531,0.799991569270787,2.3998222215705,1.03333583811582,0.4334637652737,0.499857227425309,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.5,92,1.5,6,2,-1,2,-0.5,-0.5,-1,3.86688537689952,2.33318463481191
"4599",1,69,99,-0.5,1,1,1,0.5,"[0, 1, 0]","['space', 'space', 'f']","[3.6334010846312594, 5.050238717942193, 6.700061764257043]",92,6.70006176425704,5.28322413094611,1.41683763331093,0,0,171.75,1.5,3,-0.5,1,-0.5,1,1,1,3.63340108463126,1.41683763331093,1.64982304631485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.5,92,0.5,3,1,-0.5,1,1,-0.5,1,5.28322413094611,1.41683763331093
"4600",1,70,100,0.5,0.5,1,1,1,"[1, 0, 1]","['space', 'space', 'f']","[1.2335858275764622, 3.1668745635724918, 3.5668653997363435]",92,3.56686539973634,1.93328873599603,1.63357666374031,1,1,171.75,0,3,0.5,0.5,0.5,0.5,1,1,1.23358582757646,1.93328873599603,0.399990836163852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1,92,1,3,1,0.5,1,0.5,0.5,0.5,1.93328873599603,1.63357666374031
"4601",1,71.5,1,1,-0.5,1,2,1.5,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']","[3.5169008637840307, 5.28352653755428, 5.983377533571911, 6.483361221942687, 8.566828377835918, 9.3501765871315, 9.833493089550757]",92,9.83349308955076,6.78353551811415,3.04995757143661,0,0,171.75,1.5,7,2,-0.5,2,-0.5,2,1,3.51690086378403,1.76662567377025,0.699850996017631,0.499983688370776,2.08346715589323,0.783348209295582,0.483316502419257,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.5,92,1.5,7,2,2,1,-0.5,2,-0.5,6.78353551811415,3.04995757143661
"4602",1,74.75,2,1,0.75,3,1,3.25,"[0, 1]","['space', 'f']","[1.233595724519546, 2.366931379357993]",92,2.36693137935799,1.23359572451955,1.13333565483845,1,0,171.75,0.25,2,1,2.25,2.25,1,3,1,1.23359572451955,1.13333565483845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,3.25,92,3.25,2,3,2.25,1,1,1,2.25,1.23359572451955,1.13333565483845
"4603",1,74.75,3,0.25,-1,3,1,-2.75,"[1, 0]","['space', 'j']","[2.0000883393840923, 3.183758382619999]",92,3.18375838262,1.18367004323591,2.00008833938409,0,1,171.75,1.25,2,0.25,-3,0.25,-3,1,3,2.00008833938409,1.18367004323591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-2.75,92,2.75,2,1,0.25,3,-3,0.25,-3,1.18367004323591,2.00008833938409
"4604",1,76.5,4,0.5,0.25,3,2,1.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.8002514556756068, 3.3000760598442866, 4.200217366204015, 4.383515357674696]",92,4.3835153576747,1.70039276203534,2.68312259563936,1,0,171.75,0.25,4,1,0.75,0.75,1,3,2,0.800251455675607,2.49982460416868,0.900141306359728,0.183297991470681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.75,92,1.75,4,3,0.75,2,1,1,0.75,1.70039276203534,2.68312259563936
"4605",1,76.5,5,-0.5,0,1,2,-1,"[0, 1, 0]","['space', 'space', 'j']","[0.2001041011826601, 1.2002433914985886, 1.783568141370779]",92,1.78356814137078,0.78342885105485,1.00013929031593,0,0,171.75,0.5,3,-1,0,-1,0,2,1,0.20010410118266,1.00013929031593,0.58332474987219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1,92,1,3,2,-1,1,0,-1,0,0.78342885105485,1.00013929031593
"4606",1,76.5,6,-0.5,-1,3,3,-4.5,"[1, 0]","['space', 'j']","[0.40010190186330874, 2.0167764188827277]",92,2.01677641888273,1.61667451701942,0.400101901863309,0,1,171.75,0.5,2,-1.5,-3,-1.5,-3,3,3,0.400101901863309,1.61667451701942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-4.5,92,4.5,2,3,-1.5,3,-3,-1.5,-3,1.61667451701942,0.400101901863309
"4607",1,76.5,7,-0.5,-1,1,1,-1.5,"[0, 1]","['space', 'j']","[0.8000967701136688, 1.5167370143844892]",92,1.51673701438449,0.800096770113669,0.71664024427082,1,0,171.75,0.5,2,-0.5,-1,-1,-0.5,1,1,0.800096770113669,0.71664024427082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.5,92,1.5,2,1,-1,1,-0.5,-0.5,-1,0.800096770113669,0.71664024427082
"4608",0,76.25,8,-0.5,0.75,1,2,-0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[1.066910302535689, 2.050235785514815, 2.6500598398542934, 2.8334124477896694]",92,2.83341244778967,1.66673435687517,1.1666780909145,1,0,171.75,1.25,4,-1,0.75,0.75,-1,1,2,1.06691030253569,0.983325482979126,0.599824054339479,0.183352607935376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,-0.25,92,0.25,4,1,0.75,2,-1,-1,0.75,1.66673435687517,1.1666780909145
"4609",1,76.25,9,-0.25,-1,1,1,-1.25,"[0, 1]","['space', 'j']","[4.566899122655741, 5.433556503299769]",92,5.43355650329977,4.56689912265574,0.866657380644028,1,0,171.75,0.75,2,-0.25,-1,-1,-0.25,1,1,4.56689912265574,0.866657380644028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.25,92,1.25,2,1,-1,1,-0.25,-0.25,-1,4.56689912265574,0.866657380644028
"4610",1,77.75,10,1,0.25,2,1,1.5,"[1, 0]","['space', 'f']","[3.0669011386980856, 3.9500479268644995]",92,3.9500479268645,0.883146788166414,3.06690113869809,0,1,171.75,0.75,2,1,0.5,1,0.5,1,2,3.06690113869809,0.883146788166414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.5,92,1.5,2,1,1,2,0.5,1,0.5,0.883146788166414,3.06690113869809
"4611",1,77.75,11,-0.75,-0.5,1,1,-1.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[1.050263277023987, 1.7002465072037012, 2.933415196939677, 3.26687547995607]",92,3.26687547995607,0.983443513196107,2.28343196675996,0,1,171.75,0.25,4,-0.75,-0.5,-0.75,-0.5,1,1,1.05026327702399,0.649983230179714,1.23316868973598,0.333460283016393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.25,92,1.25,4,1,-0.75,1,-0.5,-0.75,-0.5,0.983443513196107,2.28343196675996
"4612",1,78.25,12,-0.25,0.5,2,2,0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[1.500256770701526, 2.883416571516136, 3.7002303788522113, 4.666849454661133]",92,4.66684945466113,2.34977887662353,2.3170705780376,0,1,171.75,0.75,4,-0.5,1,-0.5,1,2,2,1.50025677070153,1.38315980081461,0.816813807336075,0.966619075808921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.5,92,0.5,4,2,-0.5,2,1,-0.5,1,2.34977887662353,2.3170705780376
"4613",1,79.75,13,0.5,1,1,1,1.5,"[1, 0]","['space', 'f']","[2.0334098819148494, 2.9668976564407785]",92,2.96689765644078,0.933487774525929,2.03340988191485,0,1,171.75,0.5,2,0.5,1,0.5,1,1,1,2.03340988191485,0.933487774525929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,1.5,92,1.5,2,1,0.5,1,1,0.5,1,0.933487774525929,2.03340988191485
"4614",1,79.75,14,-0.5,-1,1,1,-1.5,"[1, 0]","['space', 'j']","[0.683426835012142, 1.9833958612434799]",92,1.98339586124348,1.29996902623134,0.683426835012142,0,1,171.75,0.5,2,-0.5,-1,-0.5,-1,1,1,0.683426835012142,1.29996902623134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-1.5,92,1.5,2,1,-0.5,1,-1,-0.5,-1,1.29996902623134,0.683426835012142
"4615",1,79.75,15,-0.75,-1,1,2,-2.5,"[0, 1]","['space', 'j']","[1.0167573581038596, 2.083571990184282]",92,2.08357199018428,1.01675735810386,1.06681463208042,1,0,171.75,0.25,2,-1.5,-1,-1,-1.5,1,2,1.01675735810386,1.06681463208042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,0,-2.5,92,2.5,2,1,-1,2,-1.5,-1.5,-1,1.01675735810386,1.06681463208042
"4616",1,80,16,0.25,0,1,1,0.25,"[1, 0]","['space', 'f']","[0.5834086906161247, 2.3500886143010575]",92,2.35008861430106,1.76667992368493,0.583408690616125,0,1,171.75,0.25,2,0.25,0,0.25,0,1,1,0.583408690616125,1.76667992368493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,0.25,1,0,0.25,0,1.76667992368493,0.583408690616125
"4617",1,80.25,17,0.5,-0.25,1,1,0.25,"[0, 1]","['space', 'f']","[1.3502656596228917, 2.4502574121688667]",92,2.45025741216887,1.35026565962289,1.09999175254598,1,0,171.75,0.75,2,0.5,-0.25,-0.25,0.5,1,1,1.35026565962289,1.09999175254598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17508417508418,1,0.25,92,0.25,2,1,-0.25,1,0.5,0.5,-0.25,1.35026565962289,1.09999175254598
