parcode,trial,fix_item,fix_time
0,1082,2,250
0,1082,0,50
0,1082,1,530
0,1082,0,60
0,1082,2,990
0,1082,0,80
0,1082,1,410
0,1082,0,70
0,1082,2,790
0,1082,0,50
0,1082,1,250
0,1082,0,60
0,1082,2,460
0,1082,0,70
0,1082,1,1630
0,1082,0,70
0,1082,2,390
0,1082,0,80
0,1082,1,930
0,1082,0,90
0,1082,2,630
0,1082,0,80
0,1082,1,510
0,1082,0,90
0,1082,2,2110
0,1082,0,60
0,1082,1,230
0,1082,0,80
0,1082,2,290
0,1082,0,90
0,1082,1,630
0,1083,0,220
0,1083,2,130
0,1083,0,80
0,1083,1,340
0,1083,0,70
0,1083,2,870
0,1083,0,90
0,1083,1,620
0,1083,0,70
0,1083,2,500
0,1083,0,70
0,1083,1,450
0,1083,0,80
0,1083,2,140
0,1084,0,220
0,1084,1,440
0,1084,0,60
0,1084,2,360
0,1084,0,80
0,1084,1,390
0,1084,0,70
0,1084,2,580
0,1084,0,240
0,1084,1,870
0,1085,0,620
0,1085,1,450
0,1085,0,70
0,1085,2,440
0,1085,0,70
0,1085,1,1140
0,1085,0,70
0,1085,2,1060
0,1085,0,80
0,1085,1,60
0,1086,0,230
0,1086,1,680
0,1086,0,110
0,1086,2,640
0,1086,0,100
0,1086,1,420
0,1086,0,50
0,1087,0,190
0,1087,1,340
0,1087,0,90
0,1087,2,530
0,1087,0,90
0,1087,1,580
0,1087,0,80
0,1087,2,660
0,1087,0,860
0,1087,1,1030
0,1088,0,220
0,1088,1,210
0,1088,0,80
0,1088,2,330
0,1088,0,60
0,1088,1,480
0,1088,0,70
0,1088,2,140
0,1089,0,280
0,1089,2,180
0,1089,0,90
0,1089,1,420
0,1089,0,250
0,1089,2,2260
0,1090,0,250
0,1090,1,190
0,1090,0,60
0,1090,2,500
0,1090,0,200
0,1090,1,1000
0,1090,0,80
0,1090,2,850
0,1090,0,60
0,1090,1,30
0,1091,0,290
0,1091,1,140
0,1091,0,200
0,1091,2,420
0,1091,0,70
0,1091,1,1070
0,1092,0,220
0,1092,2,320
0,1092,0,50
0,1093,0,260
0,1093,1,210
0,1093,0,70
0,1093,2,370
0,1093,0,80
0,1093,1,630
0,1093,0,60
0,1093,2,690
0,1094,0,280
0,1094,2,490
0,1094,0,70
0,1094,1,320
0,1094,0,70
0,1094,2,420
0,1094,0,120
0,1094,1,620
0,1095,0,330
0,1095,1,440
0,1095,0,60
0,1095,2,180
0,1095,0,80
0,1095,1,620
0,1096,0,220
0,1096,1,250
0,1096,0,80
0,1096,2,980
0,1097,0,250
0,1097,2,350
0,1097,0,80
0,1097,1,560
0,1098,0,200
0,1098,1,280
0,1098,0,80
0,1098,2,750
0,1098,0,60
0,1098,1,460
0,1098,0,70
0,1098,2,880
0,1098,0,100
0,1098,1,640
0,1098,0,240
0,1098,2,230
0,1098,0,60
0,1098,1,850
0,1098,0,70
0,1098,2,690
0,1098,0,90
0,1098,1,300
0,1098,0,90
0,1098,2,160
0,1099,0,240
0,1099,1,220
0,1099,0,80
0,1099,2,710
0,1099,0,50
0,1100,0,230
0,1100,2,180
0,1100,0,80
0,1100,1,310
0,1101,0,240
0,1101,1,160
0,1101,0,80
0,1101,2,530
0,1102,0,190
0,1102,2,150
0,1102,0,110
0,1102,1,220
0,1102,0,60
0,1102,2,350
0,1103,0,250
0,1103,1,180
0,1103,0,70
0,1103,2,780
0,1103,0,60
0,1103,1,1040
0,1103,0,70
0,1103,2,320
0,1103,0,70
0,1103,1,1510
0,1103,0,70
0,1103,2,430
0,1104,0,210
0,1104,1,220
0,1104,0,60
0,1104,2,600
0,1104,0,550
0,1104,1,370
0,1104,0,60
0,1104,2,1280
0,1104,0,80
0,1104,1,500
0,1104,0,80
0,1104,2,270
0,1104,0,70
0,1104,1,70
0,1105,0,320
0,1105,1,210
0,1105,0,70
0,1105,2,400
0,1105,0,80
0,1105,1,530
0,1105,0,70
0,1105,2,480
0,1105,0,70
0,1105,1,380
0,1105,0,90
0,1105,2,1240
0,1105,0,80
0,1105,1,430
0,1105,0,80
0,1105,2,260
0,1105,0,80
0,1105,1,390
0,1106,0,260
0,1106,2,170
0,1106,0,70
0,1106,1,200
0,1106,0,100
0,1106,2,840
0,1106,0,50
0,1106,1,970
0,1107,0,200
0,1107,1,220
0,1107,0,170
0,1107,2,610
0,1107,0,80
0,1107,1,2010
0,1107,0,80
0,1107,2,150
0,1107,0,60
0,1107,1,590
0,1107,0,60
0,1107,2,400
0,1107,0,100
0,1107,1,1020
0,1107,0,90
0,1107,2,880
0,1107,0,40
0,1108,0,380
0,1108,2,380
0,1108,0,60
0,1108,1,440
0,1108,0,70
0,1108,2,490
0,1108,0,280
0,1108,1,1580
0,1108,0,50
0,1108,2,650
0,1108,0,80
0,1108,1,840
0,1109,0,240
0,1109,1,170
0,1109,0,70
0,1109,2,640
0,1109,0,70
0,1109,1,790
0,1109,0,130
0,1109,2,540
0,1109,0,100
0,1109,1,320
0,1110,0,260
0,1110,1,180
0,1110,0,60
0,1110,2,210
0,1111,0,250
0,1111,1,250
0,1111,0,70
0,1111,2,360
0,1111,0,90
0,1111,1,910
0,1111,0,80
0,1111,2,410
0,1111,0,60
0,1111,1,760
0,1111,0,60
0,1111,2,330
0,1112,0,210
0,1112,1,170
0,1113,0,330
0,1113,2,400
0,1113,0,80
0,1113,1,340
0,1113,0,250
0,1113,2,810
0,1114,0,230
0,1114,1,160
0,1114,0,60
0,1114,2,480
0,1114,0,190
0,1114,1,2060
0,1114,0,70
0,1114,2,990
0,1114,0,80
0,1114,1,580
0,1114,0,210
0,1114,2,540
0,1114,0,90
0,1114,1,1450
0,1115,0,230
0,1115,2,270
0,1115,0,140
0,1115,1,550
0,1115,0,70
0,1115,2,170
0,1116,0,240
0,1116,1,340
0,1116,0,70
0,1116,2,780
0,1116,0,50
0,1116,1,910
0,1116,0,70
0,1116,2,480
0,1116,0,90
0,1116,1,550
0,1117,0,510
0,1117,1,260
0,1117,0,130
0,1117,2,450
0,1117,0,80
0,1117,1,1380
0,1117,0,70
0,1117,2,800
0,1117,0,130
0,1117,1,1010
0,1118,0,150
0,1118,1,240
0,1118,0,80
0,1118,2,450
0,1119,0,230
0,1119,2,310
0,1119,0,60
0,1119,1,1440
0,1119,0,80
0,1119,2,370
0,1120,0,260
0,1120,2,120
0,1120,0,50
0,1120,1,1110
0,1120,0,60
0,1120,2,690
0,1121,0,250
0,1121,1,190
0,1121,0,70
0,1121,2,520
0,1122,0,240
0,1122,1,230
0,1122,0,80
0,1122,2,350
0,1122,0,70
0,1122,1,540
0,1122,0,150
0,1122,2,700
0,1122,0,100
0,1122,1,1010
0,1123,0,250
0,1123,2,190
0,1123,0,60
0,1123,1,1030
0,1123,0,80
0,1123,2,1270
0,1124,0,260
0,1124,1,160
0,1124,0,80
0,1124,2,620
0,1124,0,70
0,1124,1,340
0,1125,0,250
0,1125,1,270
0,1125,0,50
0,1125,2,740
0,1125,0,80
0,1126,0,270
0,1126,1,330
0,1126,0,80
0,1126,2,390
0,1126,0,90
0,1126,1,2580
0,1127,0,210
0,1127,2,220
0,1127,0,70
0,1127,1,370
0,1127,0,90
0,1127,2,470
0,1127,0,80
0,1127,1,710
0,1127,0,50
0,1127,2,530
0,1128,0,330
0,1128,1,150
0,1128,0,90
0,1128,2,460
0,1129,0,210
0,1129,1,300
0,1129,0,80
0,1129,2,320
0,1129,0,80
0,1129,1,420
0,1129,0,80
0,1129,2,250
0,1129,0,70
0,1129,1,420
0,1129,0,90
0,1129,2,440
0,1129,0,80
0,1129,1,620
0,1129,0,80
0,1129,2,1230
0,1129,0,70
0,1129,1,470
0,1130,0,360
0,1130,1,250
0,1130,0,220
0,1130,2,300
0,1130,0,90
0,1130,1,310
0,1130,0,80
0,1130,2,310
0,1130,0,110
0,1130,1,1090
0,1130,0,90
0,1130,2,1000
0,1131,0,280
0,1131,2,450
0,1132,0,380
0,1132,2,430
0,1132,0,70
0,1132,1,140
0,1132,0,50
0,1132,2,210
0,1133,0,290
0,1133,1,340
0,1133,0,60
0,1133,2,690
0,1133,0,60
0,1133,1,840
0,1133,0,80
0,1133,2,1350
0,1133,0,90
0,1133,1,360
0,1133,0,70
0,1133,2,570
0,1134,0,180
0,1134,1,190
0,1134,0,60
0,1134,2,900
0,1134,0,60
0,1135,0,220
0,1135,2,330
0,1135,0,70
0,1135,1,360
0,1135,0,80
0,1135,2,310
0,1135,0,80
0,1135,1,120
0,1135,0,70
0,1135,2,900
0,1136,0,220
0,1136,1,210
0,1136,0,80
0,1136,2,670
0,1136,0,60
0,1136,1,980
0,1136,0,100
0,1136,2,470
0,1136,0,100
0,1136,1,380
0,1136,0,70
0,1136,2,980
0,1136,0,80
0,1136,1,140
0,1136,0,140
0,1137,0,160
0,1137,1,900
0,1137,0,70
0,1137,2,190
0,1137,0,70
0,1137,1,370
0,1137,0,70
0,1137,2,260
0,1138,0,300
0,1138,1,280
0,1138,0,280
0,1138,2,190
0,1138,0,80
0,1138,1,1390
0,1138,0,80
0,1138,2,710
0,1138,0,160
0,1138,1,350
0,1139,0,230
0,1139,2,250
0,1139,0,60
0,1139,1,790
0,1140,0,260
0,1140,1,190
0,1140,0,80
0,1140,2,420
0,1140,0,230
0,1140,1,270
0,1141,0,230
0,1141,1,520
0,1141,0,70
0,1141,2,340
0,1142,0,250
0,1142,2,210
0,1142,0,260
0,1142,1,680
0,1142,0,90
0,1142,2,450
0,1143,0,250
0,1143,2,330
0,1143,0,60
0,1143,1,280
0,1144,0,300
0,1144,1,310
0,1145,0,310
0,1145,1,250
0,1145,0,210
0,1145,2,280
0,1145,0,70
0,1145,1,840
0,1145,0,210
0,1145,2,340
0,1145,0,50
0,1145,1,770
0,1145,0,80
0,1145,2,1040
0,1145,0,60
0,1145,1,430
0,1146,0,200
0,1146,1,200
0,1146,0,70
0,1146,2,250
0,1146,0,140
0,1146,1,190
0,1146,0,70
0,1146,2,730
0,1147,0,220
0,1147,1,300
0,1147,0,100
0,1147,2,550
0,1147,0,60
0,1147,1,500
0,1147,0,70
0,1147,2,290
0,1148,0,220
0,1148,2,310
0,1149,0,210
0,1149,2,150
0,1149,0,90
0,1149,1,630
0,1149,0,90
0,1149,2,2430
0,1150,0,300
0,1150,1,240
0,1150,0,90
0,1150,2,420
0,1150,0,680
0,1150,1,2460
0,1151,0,220
0,1151,1,240
0,1151,0,310
0,1151,2,340
0,1151,0,80
0,1151,1,820
0,1151,0,80
0,1151,2,450
0,1152,0,220
0,1152,2,170
0,1152,0,60
0,1152,1,450
0,1152,0,80
0,1152,2,300
0,1152,0,70
0,1152,1,330
0,1153,0,240
0,1153,2,230
0,1153,0,90
0,1153,1,390
0,1153,0,80
0,1153,2,190
0,1154,0,240
0,1154,1,170
0,1154,0,80
0,1154,2,340
0,1154,0,80
0,1154,1,330
0,1155,0,220
0,1155,1,130
0,1155,0,60
0,1155,2,560
0,1155,0,70
0,1155,1,390
0,1156,0,230
0,1156,1,160
0,1156,0,70
0,1156,2,200
0,1156,0,70
0,1156,1,1740
0,1156,0,80
0,1156,2,540
0,1157,0,240
0,1157,2,190
0,1157,0,70
0,1157,1,1290
0,1157,0,90
0,1157,2,1690
0,1158,0,400
0,1158,1,100
0,1158,0,80
0,1158,2,290
0,1158,0,60
0,1158,1,750
0,1158,0,110
0,1158,2,390
0,1158,0,70
0,1159,0,240
0,1159,1,130
0,1159,0,80
0,1159,2,610
0,1159,0,80
0,1159,1,1390
0,1159,0,70
0,1159,2,10
0,1160,0,170
0,1160,1,340
0,1160,0,50
0,1160,2,380
0,1160,0,80
0,1160,1,2480
0,1161,0,200
0,1161,1,240
0,1161,0,80
0,1161,2,410
0,1161,0,80
0,1161,1,380
0,1161,0,80
0,1161,2,510
0,1161,0,70
0,1161,1,130
0,1162,0,240
0,1162,1,220
0,1162,0,90
0,1162,2,180
0,1163,0,290
0,1163,1,280
0,1163,0,80
0,1163,2,380
0,1163,0,80
0,1163,1,630
0,1164,0,330
0,1164,1,170
0,1164,0,50
0,1164,2,1270
0,1165,0,300
0,1165,1,300
0,1165,0,80
0,1165,2,520
0,1165,0,80
0,1165,1,690
0,1165,0,150
0,1165,2,570
0,1165,0,70
0,1165,1,600
0,1165,0,120
0,1165,2,540
0,1166,0,290
0,1166,2,200
0,1166,0,60
0,1166,1,330
0,1166,0,60
0,1166,2,430
0,1167,0,550
0,1167,2,190
0,1167,0,70
0,1167,1,570
0,1168,0,330
0,1168,2,320
0,1169,0,240
0,1169,1,570
0,1169,0,70
0,1169,2,370
0,1169,0,80
0,1169,1,290
0,1170,0,260
0,1170,1,150
0,1170,0,60
0,1170,2,570
0,1171,0,260
0,1171,1,350
0,1171,0,80
0,1171,2,830
0,1172,0,250
0,1172,2,580
0,1172,0,60
0,1172,1,610
0,1172,0,80
0,1172,2,200
0,1173,0,340
0,1173,2,190
0,1173,0,100
0,1173,1,360
0,1173,0,90
0,1173,2,400
0,1173,0,80
0,1173,1,620
0,1174,0,210
0,1174,1,370
0,1174,0,70
0,1174,2,470
0,1174,0,70
0,1174,1,1280
0,1174,0,80
0,1174,2,410
0,1175,0,230
0,1175,2,310
0,1175,0,80
0,1175,1,1230
0,1175,0,50
0,1175,2,160
0,1176,0,260
0,1176,1,270
0,1176,0,80
0,1176,2,700
0,1176,0,70
0,1176,1,470
0,1176,0,90
0,1176,2,310
0,1176,0,80
0,1176,1,140
0,1177,0,260
0,1177,2,240
0,1177,0,80
0,1177,1,370
0,1177,0,80
0,1177,2,1210
0,1178,0,170
0,1178,1,250
0,1178,0,70
0,1178,2,350
0,1178,0,90
0,1178,1,2670
0,1179,0,210
0,1179,1,370
0,1179,0,80
0,1179,2,440
0,1179,0,280
0,1179,1,440
0,1179,0,70
0,1179,2,820
0,1179,0,90
0,1179,1,490
0,1179,0,70
0,1179,2,660
0,1179,0,80
0,1179,1,90
0,1180,0,230
0,1180,2,120
0,1180,0,90
0,1180,1,350
0,1180,0,50
0,1180,2,880
0,1180,0,100
0,1180,1,610
0,1180,0,70
0,1180,2,920
0,1180,0,80
0,1180,1,1350
0,1180,0,90
0,1180,2,300
0,1181,0,210
0,1181,1,280
0,1181,0,70
0,1181,2,320
0,1181,0,90
0,1181,1,490
0,1181,0,390
0,1181,2,730
0,1181,0,70
0,1181,1,300
0,1181,0,90
0,1181,2,160
0,1182,0,260
0,1182,1,200
0,1182,0,80
0,1182,2,500
0,1182,0,60
0,1182,1,1770
0,1182,0,50
0,1182,2,690
0,1182,0,50
0,1182,1,370
0,1183,0,230
0,1183,1,390
0,1183,0,100
0,1183,2,20
0,1184,0,280
0,1184,2,170
0,1184,0,50
0,1184,1,170
0,1185,0,390
0,1185,1,260
0,1185,0,50
0,1185,2,520
0,1185,0,50
0,1185,1,830
0,1185,0,70
0,1185,2,300
0,1185,0,80
0,1185,1,1270
0,1185,0,70
0,1185,2,720
0,1185,0,70
0,1185,1,320
0,1186,0,230
0,1186,2,410
0,1186,0,90
0,1186,1,410
0,1186,0,60
0,1186,2,320
0,1186,0,80
0,1186,1,250
0,1186,0,80
0,1186,2,230
0,1187,0,190
0,1187,1,370
0,1187,0,110
0,1187,2,1000
0,1187,0,60
0,1187,1,530
0,1187,0,60
0,1187,2,350
0,1188,0,300
0,1188,1,140
0,1188,0,280
0,1188,2,500
0,1188,0,60
0,1188,1,430
0,1188,0,60
0,1188,2,910
0,1189,0,240
0,1189,1,190
0,1189,0,50
0,1189,2,160
0,1190,0,220
0,1190,1,230
0,1190,0,90
0,1190,2,450
0,1191,0,240
0,1191,1,110
0,1191,0,70
0,1191,2,320
0,1191,0,70
0,1191,1,1100
0,1191,0,60
0,1191,2,50
0,1192,0,210
0,1192,2,230
0,1193,0,240
0,1193,1,190
0,1193,0,70
0,1193,2,240
0,1194,0,210
0,1194,2,170
0,1194,0,70
0,1194,1,390
0,1194,0,60
0,1194,2,320
0,1195,0,220
0,1195,1,200
0,1195,0,90
0,1195,2,420
0,1195,0,60
0,1195,1,370
0,1195,0,90
0,1195,2,720
0,1195,0,1500
0,1195,1,650
0,1196,0,240
0,1196,1,100
0,1197,0,230
0,1197,1,190
0,1197,0,80
0,1197,2,290
0,1197,0,90
0,1197,1,810
0,1197,0,60
0,1197,2,380
0,1197,0,80
0,1197,1,540
0,1197,0,110
0,1197,2,830
0,1198,0,310
0,1198,2,270
0,1198,0,60
0,1198,1,40
0,1199,0,200
0,1199,2,190
0,1199,0,170
0,1199,1,610
0,1199,0,80
0,1199,2,350
0,1200,0,470
0,1200,2,220
0,1200,0,520
0,1200,1,430
0,1201,0,280
0,1201,2,220
0,1201,0,70
0,1201,1,440
0,1201,0,80
0,1201,2,2060
0,1202,0,220
0,1202,2,300
0,1202,0,80
0,1202,1,230
0,1203,0,200
0,1203,1,180
0,1203,0,80
0,1203,2,610
0,1203,0,80
0,1203,1,320
0,1204,0,200
0,1204,1,230
0,1204,0,70
0,1204,2,710
0,1204,0,80
0,1204,1,550
0,1205,0,250
0,1205,2,200
0,1205,0,70
0,1205,1,190
0,1205,0,180
0,1205,2,1380
0,1205,0,70
0,1205,1,550
0,1205,0,80
0,1205,2,640
0,1205,0,80
0,1205,1,340
0,1205,0,80
0,1205,2,510
0,1205,0,90
0,1205,1,630
0,1205,0,80
0,1205,2,800
0,1205,0,70
0,1205,1,20
0,1206,0,230
0,1206,2,490
0,1206,0,50
0,1206,1,530
0,1206,0,70
0,1206,2,370
0,1206,0,60
0,1206,1,450
0,1206,0,80
0,1206,2,640
0,1207,0,380
0,1207,1,410
0,1207,0,60
0,1207,2,420
0,1208,0,190
0,1208,2,230
0,1208,0,250
0,1208,1,370
0,1208,0,50
0,1208,2,620
0,1208,0,40
0,1209,0,270
0,1209,1,170
0,1209,0,80
0,1209,2,430
0,1209,0,80
0,1209,1,510
0,1209,0,70
0,1209,2,820
0,1210,0,270
0,1210,1,370
0,1210,0,80
0,1210,2,280
0,1210,0,80
0,1210,1,1010
0,1211,0,240
0,1211,2,270
0,1211,0,60
0,1211,1,260
0,1212,0,270
0,1212,1,180
0,1212,0,60
0,1212,2,310
0,1213,0,240
0,1213,2,1420
0,1213,0,90
0,1213,1,330
0,1213,0,70
0,1213,2,820
0,1213,0,60
0,1213,1,380
0,1214,0,280
0,1214,2,260
0,1214,0,80
0,1214,1,350
0,1214,0,180
0,1214,2,330
0,1215,0,290
0,1215,1,260
0,1215,0,80
0,1215,2,420
0,1215,0,70
0,1215,1,390
0,1215,0,70
0,1215,2,410
0,1215,0,70
0,1215,1,230
0,1215,0,60
0,1215,2,70
0,1216,0,230
0,1216,1,430
0,1216,0,80
0,1216,2,1060
0,1216,0,60
0,1216,1,420
0,1216,0,80
0,1216,2,650
0,1216,0,80
0,1216,1,150
0,1216,0,70
0,1216,2,800
0,1216,0,60
0,1216,1,1130
0,1216,0,20
0,1217,0,230
0,1217,1,230
0,1217,0,60
0,1217,2,60
0,1218,0,190
0,1218,1,160
0,1218,0,60
0,1219,0,260
0,1219,2,130
0,1219,0,70
0,1219,1,370
0,1219,0,80
0,1219,2,510
0,1219,0,70
0,1219,1,210
0,1220,0,220
0,1220,1,220
0,1220,0,60
0,1220,2,660
0,1220,0,80
0,1220,1,450
0,1221,0,250
0,1221,1,270
0,1221,0,70
0,1221,2,170
0,1222,0,310
0,1222,1,280
0,1222,0,60
0,1222,2,360
0,1222,0,70
0,1223,0,300
0,1223,2,280
0,1223,0,80
0,1223,1,210
0,1224,0,280
0,1224,2,220
0,1224,0,80
0,1224,1,440
0,1224,0,80
0,1224,2,790
0,1224,0,80
0,1224,1,960
0,1225,0,1200
0,1225,1,300
0,1225,0,60
0,1225,2,840
0,1225,0,70
0,1225,1,550
0,1225,0,80
0,1225,2,160
0,1225,0,250
0,1225,1,420
0,1226,0,260
0,1226,1,360
0,1226,0,90
0,1226,2,320
0,1226,0,90
0,1226,1,320
0,1226,0,50
0,1226,2,470
0,1227,0,240
0,1227,2,190
0,1227,0,70
0,1227,1,550
0,1228,0,210
0,1228,2,360
0,1228,0,60
0,1228,1,360
0,1228,0,280
0,1228,2,1910
0,1228,0,70
0,1228,1,390
0,1228,0,50
0,1228,2,1100
0,1228,0,80
0,1228,1,1100
0,1229,0,300
0,1229,2,310
0,1229,0,90
0,1229,1,450
0,1229,0,60
0,1229,2,1070
0,1229,0,70
0,1229,1,990
0,1230,0,290
0,1230,1,250
0,1230,0,60
0,1230,2,870
0,1230,0,190
0,1230,1,470
0,1231,0,170
0,1231,2,340
0,1231,0,60
0,1231,1,400
0,1231,0,70
0,1231,2,1920
0,1231,0,80
0,1231,1,430
0,1231,0,50
0,1231,2,930
0,1231,0,90
0,1231,1,2620
0,1231,0,110
0,1231,2,420
0,1231,0,90
0,1231,1,990
0,1231,0,90
0,1231,2,490
0,1231,0,80
0,1231,1,590
0,1232,0,210
0,1232,1,190
0,1232,0,80
0,1232,2,510
0,1232,0,80
0,1232,1,440
0,1232,0,100
0,1232,2,390
0,1232,0,90
0,1232,1,670
0,1232,0,60
0,1232,2,510
0,1232,0,90
0,1232,1,370
0,1233,0,200
0,1233,1,390
0,1233,0,80
0,1233,2,450
0,1233,0,60
0,1233,1,980
0,1233,0,70
0,1233,2,330
0,1234,0,120
0,1234,1,1050
0,1235,0,210
0,1235,2,300
0,1235,0,60
0,1235,1,1090
0,1235,0,60
0,1235,2,210
0,1236,0,310
0,1236,1,220
0,1236,0,80
0,1236,2,790
0,1236,0,90
0,1236,1,540
0,1236,0,80
0,1236,2,390
0,1236,0,90
0,1236,1,100
0,1237,0,300
0,1237,1,490
0,1237,0,80
0,1237,2,2350
0,1238,0,240
0,1238,1,360
0,1238,0,120
0,1238,2,320
0,1238,0,70
0,1238,1,430
0,1238,0,140
0,1238,2,890
0,1238,0,70
0,1238,1,380
0,1239,0,250
0,1239,1,330
0,1240,0,220
0,1240,1,230
0,1240,0,70
0,1240,2,480
0,1240,0,80
0,1240,1,220
0,1241,0,230
0,1241,1,140
0,1241,0,70
0,1241,2,380
0,1241,0,70
0,1241,1,1280
0,1241,0,270
0,1241,2,10
0,1242,0,200
0,1242,2,250
0,1242,0,60
0,1242,1,800
0,1243,0,210
0,1243,1,140
0,1243,0,90
0,1243,2,630
0,1243,0,60
0,1243,1,730
0,1244,0,230
0,1244,1,420
0,1244,0,80
0,1244,2,170
0,1244,0,80
0,1244,1,440
0,1245,0,220
0,1245,1,140
0,1245,0,90
0,1245,2,360
0,1245,0,80
0,1245,1,790
0,1245,0,70
0,1245,2,390
0,1245,0,80
0,1245,1,540
0,1246,0,250
0,1246,1,150
0,1246,0,70
0,1246,2,500
0,1246,0,100
0,1246,1,590
0,1246,0,90
0,1246,2,170
0,1247,0,230
0,1247,1,300
0,1247,0,70
0,1247,2,60
0,1248,0,180
0,1248,2,230
0,1248,0,70
0,1248,1,230
0,1248,0,100
0,1248,2,290
0,1248,0,70
0,1248,1,260
0,1248,0,70
0,1248,2,340
0,1249,0,190
0,1249,2,170
0,1249,0,80
0,1249,1,120
0,1250,0,270
0,1250,2,540
0,1250,0,60
0,1250,1,220
0,1251,0,200
0,1251,2,120
0,1251,0,90
0,1251,1,480
0,1251,0,80
0,1251,2,680
0,1252,0,230
0,1252,1,550
0,1252,0,70
0,1252,2,130
0,1253,0,360
0,1253,1,120
0,1253,0,50
0,1254,0,210
0,1254,1,300
0,1254,0,260
0,1254,2,100
0,1255,0,270
0,1255,1,280
0,1255,0,50
0,1255,2,430
0,1255,0,180
0,1255,1,520
0,1255,0,1080
0,1255,2,1070
0,1255,0,180
0,1255,1,580
0,1255,0,70
0,1255,2,1640
0,1255,0,80
0,1255,1,300
0,1256,0,230
0,1256,1,390
0,1256,0,90
0,1256,2,900
0,1256,0,60
0,1256,1,1000
0,1256,0,210
0,1256,2,470
0,1256,0,90
0,1256,1,280
0,1257,0,220
0,1257,1,180
0,1257,0,70
0,1257,2,200
0,1257,0,50
0,1257,1,3390
0,1258,0,200
0,1258,1,190
0,1258,0,70
0,1258,2,320
0,1258,0,90
0,1258,1,330
0,1258,0,70
0,1258,2,3330
0,1258,0,70
0,1258,1,520
0,1258,0,90
0,1258,2,200
0,1259,0,270
0,1259,1,180
0,1259,0,70
0,1259,2,560
0,1259,0,70
0,1259,1,220
0,1260,0,160
0,1260,2,160
0,1260,0,110
0,1260,1,500
0,1260,0,70
0,1260,2,420
0,1260,0,60
0,1260,1,180
0,1261,0,210
0,1261,1,170
0,1261,0,90
0,1261,2,440
0,1262,0,240
0,1262,2,120
0,1262,0,90
0,1262,1,460
0,1262,0,70
0,1262,2,200
0,1263,0,240
0,1263,1,180
0,1263,0,90
0,1263,2,710
0,1263,0,80
0,1263,1,90
0,1263,0,70
0,1263,2,610
0,1263,0,80
0,1263,1,1860
0,1263,0,70
0,1263,2,1410
0,1263,0,70
0,1263,1,2470
0,1263,0,80
0,1263,2,210
0,1264,0,280
0,1264,2,410
0,1264,0,80
0,1264,1,310
0,1264,0,90
0,1264,2,20
0,1265,0,240
0,1265,2,260
0,1265,0,80
0,1265,1,340
0,1266,0,260
0,1266,2,170
0,1266,0,70
0,1266,1,340
0,1266,0,90
0,1266,2,890
0,1266,0,70
0,1266,1,1150
0,1266,0,70
0,1266,2,390
0,1266,0,80
0,1266,1,560
0,1266,0,80
0,1266,2,280
0,1266,0,60
0,1266,1,110
0,1266,0,60
0,1266,2,990
0,1266,0,70
0,1266,1,630
0,1267,0,230
0,1267,2,230
0,1267,0,80
0,1267,1,650
0,1267,0,80
0,1267,2,440
0,1267,0,60
0,1267,1,1540
0,1267,0,400
0,1267,2,500
0,1267,0,80
0,1268,0,240
0,1268,2,160
0,1268,0,60
0,1268,1,1940
0,1268,0,80
0,1268,2,530
0,1268,0,70
0,1268,1,510
0,1269,0,280
0,1269,2,160
0,1269,0,80
0,1269,1,340
0,1269,0,140
0,1269,2,180
0,1270,0,210
0,1270,1,230
0,1270,0,70
0,1270,2,410
0,1270,0,80
0,1270,1,340
0,1270,0,90
0,1270,2,470
0,1270,0,70
0,1270,1,510
0,1270,0,60
0,1270,2,2050
0,1270,0,90
0,1270,1,460
0,1270,0,70
0,1270,2,990
0,1270,0,200
0,1270,1,20
0,1271,0,250
0,1271,2,310
0,1271,0,80
0,1271,1,500
0,1271,0,70
0,1271,2,50
0,1272,0,190
0,1272,1,370
0,1272,0,80
0,1272,2,160
0,1272,0,50
0,1272,1,500
0,1272,0,70
0,1272,2,680
0,1273,0,180
0,1273,2,450
0,1273,0,70
0,1273,1,870
0,1273,0,60
0,1273,2,230
0,1274,0,260
0,1274,1,130
0,1274,0,80
0,1274,2,620
0,1274,0,70
0,1274,1,1740
0,1275,0,290
0,1275,1,140
0,1275,0,90
0,1275,2,390
0,1275,0,80
0,1275,1,350
0,1276,0,240
0,1276,2,360
0,1276,0,70
0,1276,1,660
0,1277,0,190
0,1277,2,380
0,1277,0,230
0,1277,1,680
0,1277,0,250
0,1277,2,270
0,1277,0,260
0,1277,1,500
0,1277,0,70
0,1277,2,1090
0,1277,0,60
0,1277,1,250
0,1277,0,70
0,1277,2,460
0,1277,0,70
0,1277,1,810
0,1277,0,80
0,1277,2,510
0,1277,0,70
0,1278,0,200
0,1278,1,180
0,1278,0,80
0,1278,2,430
0,1278,0,200
0,1279,0,280
0,1279,1,420
0,1279,0,80
0,1279,2,460
0,1279,0,80
0,1279,1,2270
0,1279,0,140
0,1279,2,480
0,1279,0,190
0,1279,1,390
0,1279,0,60
0,1279,2,310
0,1280,0,210
0,1280,2,160
0,1280,0,80
0,1280,1,760
0,1281,0,270
0,1281,1,490
0,1281,0,60
0,1281,2,420
0,1281,0,90
0,1281,1,510
0,1281,0,180
0,1281,2,150
0,1281,0,60
0,1281,1,380
0,1281,0,60
0,1281,2,790
0,1281,0,80
