color,congruent,word,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,date,frameRate,expName,session,participant,
green,0,red,g,4,2,26,1,g,1,0.88461481838,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,4,3,27,3,b,1,0.767790713464,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,4,4,28,2,g,1,0.667672420677,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,4,5,29,4,b,1,0.600981676835,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,0,red,g,5,0,30,1,g,1,0.784514553437,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,5,1,31,4,b,1,0.634377076,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,5,2,32,2,g,1,0.651144783827,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,5,3,33,3,b,1,0.817943905131,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,0,blue ,r,5,4,34,5,r,1,0.634415535431,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,1,red,r,5,5,35,0,r,1,0.617354274087,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,6,0,36,4,b,1,0.867988629208,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,0,red,g,6,1,37,1,g,1,0.801827603835,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,0,blue ,r,6,2,38,5,r,1,0.767666321248,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,1,red,r,6,3,39,0,r,1,0.551019580336,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,6,4,40,3,b,1,0.767751653097,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,6,5,41,2,g,1,0.48436038522,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,7,0,42,3,b,1,1.38499385398,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,1,red,r,7,1,43,0,r,1,1.43494212913,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,7,2,44,4,b,1,0.734568682092,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,7,3,45,2,g,1,0.751267583575,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,0,blue ,r,7,4,46,5,r,1,0.51762928901,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,0,red,g,7,5,47,1,g,1,0.750806671393,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,1,red,r,8,0,48,0,r,1,0.717813894211,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,0,blue ,r,8,1,49,5,r,1,0.634631268797,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,8,2,50,3,b,1,0.684601477755,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,8,3,51,2,g,1,0.551037007303,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,8,4,52,4,b,1,0.684550398844,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,0,red,g,8,5,53,1,g,1,0.851210405177,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,0,green,b,9,0,54,3,b,1,0.684393856907,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,1,red,r,9,1,55,0,r,1,0.517675260024,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
blue,1,blue ,b,9,2,56,4,b,1,0.784408189065,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,0,red,g,9,3,57,1,g,1,0.551016876183,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
red,0,blue ,r,9,4,58,5,r,1,0.684392955562,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
green,1,green,g,9,5,59,2,g,1,0.818067395943,2017_Mar_31_1327,59.9652083959,Stroop,001,68,
